data;produto;turno;quantidade_vendida;categoria;preco_unitario
2024-03-19;salada_caesar;jantar;12;entrada;18.5
2024-03-19;salada_caesar;cafe_manha;11;entrada;18.5
2024-03-19;frango_grelhado;almoco;37;prato_principal;32.0
2024-03-19;frango_grelhado;jantar;36;prato_principal;32.0
2024-03-19;frango_grelhado;cafe_manha;24;prato_principal;32.0
2024-03-19;suco_laranja;almoco;83;bebida;8.0
2024-03-19;suco_laranja;jantar;57;bebida;8.0
2024-03-19;suco_laranja;cafe_manha;61;bebida;8.0
2024-03-19;sobremesa_dia;almoco;31;sobremesa;12.0
2024-03-19;sobremesa_dia;jantar;14;sobremesa;12.0
2024-03-19;sobremesa_dia;cafe_manha;21;sobremesa;12.0
2024-03-19;prato_vegetariano;almoco;29;prato_principal;28.0
2024-03-19;prato_vegetariano;jantar;13;prato_principal;28.0
2024-03-19;prato_vegetariano;cafe_manha;19;prato_principal;28.0
2024-03-20;prato_executivo;almoco;61;prato_principal;35.9
2024-03-20;prato_executivo;jantar;41;prato_principal;35.9
2024-03-20;prato_executivo;cafe_manha;42;prato_principal;35.9
2024-03-20;salada_caesar;almoco;14;entrada;18.5
2024-03-20;salada_caesar;jantar;12;entrada;18.5
2024-03-20;salada_caesar;cafe_manha;12;entrada;18.5
2024-03-20;frango_grelhado;almoco;39;prato_principal;32.0
2024-03-20;frango_grelhado;jantar;33;prato_principal;32.0
2024-03-20;frango_grelhado;cafe_manha;26;prato_principal;32.0
2024-03-20;suco_laranja;almoco;71;bebida;8.0
2024-03-20;suco_laranja;jantar;60;bebida;8.0
2024-03-20;suco_laranja;cafe_manha;49;bebida;8.0
2024-03-20;sobremesa_dia;almoco;33;sobremesa;12.0
2024-03-20;sobremesa_dia;jantar;18;sobremesa;12.0
2024-03-20;sobremesa_dia;cafe_manha;25;sobremesa;12.0
2024-03-20;prato_vegetariano;almoco;23;prato_principal;28.0
2024-03-20;prato_vegetariano;jantar;20;prato_principal;28.0
2024-03-20;prato_vegetariano;cafe_manha;16;prato_principal;28.0
2024-03-21;prato_executivo;almoco;46;prato_principal;35.9
2024-03-21;prato_executivo;jantar;44;prato_principal;35.9
2024-03-21;prato_executivo;cafe_manha;47;prato_principal;35.9
2024-03-21;salada_caesar;almoco;14;entrada;18.5
2024-03-21;salada_caesar;jantar;14;entrada;18.5
2024-03-21;salada_caesar;cafe_manha;13;entrada;18.5
2024-03-21;frango_grelhado;almoco;48;prato_principal;32.0
2024-03-21;frango_grelhado;jantar;32;prato_principal;32.0
2024-03-21;frango_grelhado;cafe_manha;36;prato_principal;32.0
2024-03-21;suco_laranja;almoco;88;bebida;8.0
2024-03-21;suco_laranja;jantar;71;bebida;8.0
2024-03-21;suco_laranja;cafe_manha;60;bebida;8.0
2024-03-21;sobremesa_dia;almoco;25;sobremesa;12.0
2024-03-21;sobremesa_dia;jantar;20;sobremesa;12.0
2024-03-21;sobremesa_dia;cafe_manha;14;sobremesa;12.0
2024-03-21;prato_vegetariano;almoco;26;prato_principal;28.0
2024-03-21;prato_vegetariano;jantar;25;prato_principal;28.0
2024-03-21;prato_vegetariano;cafe_manha;21;prato_principal;28.0
2024-03-22;prato_executivo;almoco;83;prato_principal;35.9
2024-03-22;prato_executivo;jantar;62;prato_principal;35.9
2024-03-22;prato_executivo;cafe_manha;64;prato_principal;35.9
2024-03-22;salada_caesar;almoco;29;entrada;18.5
2024-03-22;salada_caesar;jantar;19;entrada;18.5
2024-03-22;salada_caesar;cafe_manha;17;entrada;18.5
2024-03-22;frango_grelhado;almoco;59;prato_principal;32.0
2024-03-22;frango_grelhado;jantar;56;prato_principal;32.0
2024-03-22;frango_grelhado;cafe_manha;48;prato_principal;32.0
2024-03-22;suco_laranja;almoco;81;bebida;8.0
2024-03-22;suco_laranja;cafe_manha;72;bebida;8.0
2024-03-22;sobremesa_dia;jantar;22;sobremesa;12.0
2024-03-22;sobremesa_dia;cafe_manha;26;sobremesa;12.0
2024-03-22;prato_vegetariano;almoco;36;prato_principal;28.0
2024-03-22;prato_vegetariano;jantar;34;prato_principal;28.0
2024-03-22;prato_vegetariano;cafe_manha;23;prato_principal;28.0
2024-03-23;prato_executivo;almoco;34;prato_principal;35.9
2024-03-23;prato_executivo;jantar;72;prato_principal;35.9
2024-03-23;prato_executivo;cafe_manha;46;prato_principal;35.9
2024-03-23;salada_caesar;almoco;9;entrada;18.5
2024-03-23;salada_caesar;jantar;24;entrada;18.5
2024-03-23;salada_caesar;cafe_manha;13;entrada;18.5
2024-03-23;frango_grelhado;almoco;35;prato_principal;32.0
2024-03-23;frango_grelhado;jantar;43;prato_principal;32.0
2024-03-23;frango_grelhado;cafe_manha;28;prato_principal;32.0
2024-03-23;suco_laranja;almoco;52;bebida;8.0
2024-03-23;suco_laranja;jantar;93;bebida;8.0
2024-03-23;suco_laranja;cafe_manha;49;bebida;8.0
2024-03-23;sobremesa_dia;almoco;15;sobremesa;12.0
2024-03-23;sobremesa_dia;jantar;35;sobremesa;12.0
2024-03-23;sobremesa_dia;cafe_manha;16;sobremesa;12.0
2024-03-23;prato_vegetariano;almoco;17;prato_principal;28.0
2024-03-23;prato_vegetariano;jantar;40;prato_principal;28.0
2024-03-23;prato_vegetariano;cafe_manha;14;prato_principal;28.0
2024-03-24;prato_executivo;almoco;28;prato_principal;35.9
2024-03-24;prato_executivo;jantar;25;prato_principal;35.9
2024-03-24;prato_executivo;cafe_manha;30;prato_principal;35.9
2024-03-24;salada_caesar;almoco;5;entrada;18.5
2024-03-24;salada_caesar;jantar;6;entrada;18.5
2024-03-24;salada_caesar;cafe_manha;11;entrada;18.5
2024-03-24;frango_grelhado;almoco;15;prato_principal;32.0
2024-03-24;frango_grelhado;jantar;22;prato_principal;32.0
2024-03-24;frango_grelhado;cafe_manha;23;prato_principal;32.0
2024-03-24;suco_laranja;almoco;39;bebida;8.0
2024-03-24;suco_laranja;jantar;30;bebida;8.0
2024-03-24;suco_laranja;cafe_manha;45;bebida;8.0
2024-03-24;sobremesa_dia;almoco;13;sobremesa;12.0
2024-03-24;sobremesa_dia;jantar;13;sobremesa;12.0
2024-03-24;sobremesa_dia;cafe_manha;17;sobremesa;12.0
2024-03-24;prato_vegetariano;almoco;15;prato_principal;28.0
2024-03-24;prato_vegetariano;jantar;14;prato_principal;28.0
2024-03-24;prato_vegetariano;cafe_manha;7;prato_principal;28.0
2024-03-25;prato_executivo;almoco;50;prato_principal;35.9
2024-03-25;prato_executivo;jantar;43;prato_principal;35.9
2024-03-25;prato_executivo;cafe_manha;48;prato_principal;35.9
2024-03-25;salada_caesar;almoco;17;entrada;18.5
2024-03-25;salada_caesar;jantar;14;entrada;18.5
2024-03-25;salada_caesar;cafe_manha;12;entrada;18.5
2024-03-25;frango_grelhado;almoco;44;prato_principal;32.0
2024-03-25;frango_grelhado;jantar;31;prato_principal;32.0
2024-03-25;frango_grelhado;cafe_manha;24;prato_principal;32.0
2024-03-25;suco_laranja;almoco;75;bebida;8.0
2024-03-25;suco_laranja;jantar;60;bebida;8.0
2024-03-25;suco_laranja;cafe_manha;73;bebida;8.0
2024-03-25;sobremesa_dia;almoco;27;sobremesa;12.0
2024-03-25;sobremesa_dia;jantar;19;sobremesa;12.0
2024-03-25;sobremesa_dia;cafe_manha;14;sobremesa;12.0
2024-03-25;prato_vegetariano;almoco;26;prato_principal;28.0
2024-03-25;prato_vegetariano;jantar;9;prato_principal;28.0
2024-03-25;prato_vegetariano;cafe_manha;8;prato_principal;28.0
2024-03-26;prato_executivo;almoco;69;prato_principal;35.9
2024-03-26;prato_executivo;jantar;49;prato_principal;35.9
2024-03-26;prato_executivo;cafe_manha;51;prato_principal;35.9
2024-03-26;salada_caesar;almoco;21;entrada;18.5
2024-03-26;salada_caesar;jantar;12;entrada;18.5
2024-03-26;salada_caesar;cafe_manha;14;entrada;18.5
2024-03-26;frango_grelhado;almoco;32;prato_principal;32.0
2024-03-26;frango_grelhado;jantar;26;prato_principal;32.0
2024-03-26;frango_grelhado;cafe_manha;43;prato_principal;32.0
2024-03-26;suco_laranja;almoco;92;bebida;8.0
2024-03-26;suco_laranja;jantar;63;bebida;8.0
2024-03-26;suco_laranja;cafe_manha;62;bebida;8.0
2024-03-26;sobremesa_dia;almoco;38;sobremesa;12.0
2024-03-26;sobremesa_dia;jantar;21;sobremesa;12.0
2024-03-26;prato_vegetariano;almoco;22;prato_principal;28.0
2024-03-26;prato_vegetariano;jantar;13;prato_principal;28.0
2024-03-26;prato_vegetariano;cafe_manha;23;prato_principal;28.0
2024-03-27;prato_executivo;almoco;57;prato_principal;35.9
2024-03-27;prato_executivo;jantar;40;prato_principal;35.9
2024-03-27;prato_executivo;cafe_manha;57;prato_principal;35.9
2024-03-27;salada_caesar;almoco;21;entrada;18.5
2024-03-27;salada_caesar;jantar;15;entrada;18.5
2024-03-27;salada_caesar;cafe_manha;14;entrada;18.5
2024-03-27;frango_grelhado;almoco;38;prato_principal;32.0
2024-03-27;frango_grelhado;jantar;34;prato_principal;32.0
2024-03-27;frango_grelhado;cafe_manha;28;prato_principal;32.0
2024-03-27;suco_laranja;almoco;69;bebida;8.0
2024-03-27;suco_laranja;jantar;67;bebida;8.0
2024-03-27;suco_laranja;cafe_manha;59;bebida;8.0
2024-03-27;sobremesa_dia;almoco;21;sobremesa;12.0
2024-03-27;sobremesa_dia;jantar;25;sobremesa;12.0
2024-03-27;sobremesa_dia;cafe_manha;22;sobremesa;12.0
2024-03-27;prato_vegetariano;almoco;34;prato_principal;28.0
2024-03-27;prato_vegetariano;jantar;15;prato_principal;28.0
2024-03-27;prato_vegetariano;cafe_manha;19;prato_principal;28.0
2024-03-28;prato_executivo;almoco;60;prato_principal;35.9
2024-03-28;prato_executivo;jantar;41;prato_principal;35.9
2024-03-28;prato_executivo;cafe_manha;56;prato_principal;35.9
2024-03-28;salada_caesar;almoco;11;entrada;18.5
2024-03-28;salada_caesar;jantar;19;entrada;18.5
2024-03-28;salada_caesar;cafe_manha;9;entrada;18.5
2024-03-28;frango_grelhado;almoco;51;prato_principal;32.0
2024-03-28;frango_grelhado;jantar;40;prato_principal;32.0
2024-03-28;frango_grelhado;cafe_manha;33;prato_principal;32.0
2024-03-28;suco_laranja;almoco;84;bebida;8.0
2024-03-28;suco_laranja;jantar;80;bebida;8.0
2024-03-28;suco_laranja;cafe_manha;59;bebida;8.0
2024-03-28;sobremesa_dia;almoco;26;sobremesa;12.0
2024-03-28;sobremesa_dia;jantar;13;sobremesa;12.0
2024-03-28;sobremesa_dia;cafe_manha;19;sobremesa;12.0
2024-03-28;prato_vegetariano;almoco;19;prato_principal;28.0
2024-03-28;prato_vegetariano;jantar;31;prato_principal;28.0
2024-03-28;prato_vegetariano;cafe_manha;20;prato_principal;28.0
2024-03-29;prato_executivo;almoco;73;prato_principal;35.9
2024-03-29;prato_executivo;jantar;81;prato_principal;35.9
2024-03-29;prato_executivo;cafe_manha;73;prato_principal;35.9
2024-03-29;salada_caesar;almoco;25;entrada;18.5
2024-03-29;salada_caesar;jantar;27;entrada;18.5
2024-03-29;salada_caesar;cafe_manha;19;entrada;18.5
2024-03-29;frango_grelhado;almoco;49;prato_principal;32.0
2024-03-29;frango_grelhado;jantar;40;prato_principal;32.0
2024-03-29;frango_grelhado;cafe_manha;36;prato_principal;32.0
2024-03-29;suco_laranja;almoco;93;bebida;8.0
2024-03-29;suco_laranja;jantar;95;bebida;8.0
2024-03-29;suco_laranja;cafe_manha;68;bebida;8.0
2024-03-29;sobremesa_dia;almoco;33;sobremesa;12.0
2024-03-29;sobremesa_dia;jantar;32;sobremesa;12.0
2024-03-29;prato_vegetariano;almoco;36;prato_principal;28.0
2024-03-29;prato_vegetariano;jantar;37;prato_principal;28.0
2024-03-29;prato_vegetariano;cafe_manha;20;prato_principal;28.0
2024-03-30;prato_executivo;almoco;35;prato_principal;35.9
2024-03-30;prato_executivo;jantar;77;prato_principal;35.9
2024-03-30;prato_executivo;cafe_manha;42;prato_principal;35.9
2024-03-30;salada_caesar;almoco;3;entrada;18.5
2024-03-30;salada_caesar;jantar;13;entrada;18.5
2024-03-30;salada_caesar;cafe_manha;10;entrada;18.5
2024-03-30;frango_grelhado;almoco;24;prato_principal;32.0
2024-03-30;frango_grelhado;jantar;68;prato_principal;32.0
2024-03-30;frango_grelhado;cafe_manha;21;prato_principal;32.0
2024-03-30;suco_laranja;almoco;43;bebida;8.0
2024-03-30;suco_laranja;jantar;88;bebida;8.0
2024-03-30;suco_laranja;cafe_manha;64;bebida;8.0
2024-03-30;sobremesa_dia;almoco;13;sobremesa;12.0
2024-03-30;sobremesa_dia;jantar;32;sobremesa;12.0
2024-03-30;sobremesa_dia;cafe_manha;11;sobremesa;12.0
2024-03-30;prato_vegetariano;almoco;8;prato_principal;28.0
2024-03-30;prato_vegetariano;jantar;27;prato_principal;28.0
2024-03-30;prato_vegetariano;cafe_manha;23;prato_principal;28.0
2024-03-31;prato_executivo;almoco;22;prato_principal;35.9
2024-03-31;prato_executivo;jantar;28;prato_principal;35.9
2024-03-31;prato_executivo;cafe_manha;32;prato_principal;35.9
2024-03-31;salada_caesar;almoco;8;entrada;18.5
2024-03-31;salada_caesar;jantar;11;entrada;18.5
2024-03-31;salada_caesar;cafe_manha;8;entrada;18.5
2024-03-31;frango_grelhado;almoco;20;prato_principal;32.0
2024-03-31;frango_grelhado;jantar;31;prato_principal;32.0
2024-03-31;frango_grelhado;cafe_manha;28;prato_principal;32.0
2024-03-31;suco_laranja;almoco;39;bebida;8.0
2024-03-31;suco_laranja;jantar;44;bebida;8.0
2024-03-31;suco_laranja;cafe_manha;52;bebida;8.0
2024-03-31;sobremesa_dia;almoco;13;sobremesa;12.0
2024-03-31;sobremesa_dia;jantar;11;sobremesa;12.0
2024-03-31;sobremesa_dia;cafe_manha;18;sobremesa;12.0
2024-03-31;prato_vegetariano;almoco;11;prato_principal;28.0
2024-03-31;prato_vegetariano;jantar;9;prato_principal;28.0
2024-03-31;prato_vegetariano;cafe_manha;14;prato_principal;28.0
2024-04-01;prato_executivo;almoco;51;prato_principal;35.9
2024-04-01;prato_executivo;jantar;39;prato_principal;35.9
2024-04-01;prato_executivo;cafe_manha;46;prato_principal;35.9
2024-04-01;salada_caesar;almoco;15;entrada;18.5
2024-04-01;salada_caesar;jantar;6;entrada;18.5
2024-04-01;salada_caesar;cafe_manha;9;entrada;18.5
2024-04-01;frango_grelhado;almoco;35;prato_principal;32.0
2024-04-01;frango_grelhado;jantar;33;prato_principal;32.0
2024-04-01;frango_grelhado;cafe_manha;36;prato_principal;32.0
2024-04-01;suco_laranja;almoco;64;bebida;8.0
2024-04-01;suco_laranja;jantar;47;bebida;8.0
2024-04-01;suco_laranja;cafe_manha;66;bebida;8.0
2024-04-01;sobremesa_dia;almoco;23;sobremesa;12.0
2024-04-01;sobremesa_dia;jantar;16;sobremesa;12.0
2024-04-01;sobremesa_dia;cafe_manha;27;sobremesa;12.0
2024-04-01;prato_vegetariano;almoco;14;prato_principal;28.0
2024-04-01;prato_vegetariano;jantar;13;prato_principal;28.0
2024-04-01;prato_vegetariano;cafe_manha;12;prato_principal;28.0
2024-04-02;prato_executivo;almoco;63;prato_principal;35.9
2024-04-02;prato_executivo;jantar;43;prato_principal;35.9
2024-04-02;prato_executivo;cafe_manha;51;prato_principal;35.9
2024-04-02;salada_caesar;almoco;21;entrada;18.5
2024-04-02;frango_grelhado;almoco;51;prato_principal;32.0
2024-04-02;frango_grelhado;jantar;28;prato_principal;32.0
2024-04-02;frango_grelhado;cafe_manha;28;prato_principal;32.0
2024-04-02;suco_laranja;almoco;84;bebida;8.0
2024-04-02;suco_laranja;jantar;67;bebida;8.0
2024-04-02;suco_laranja;cafe_manha;85;bebida;8.0
2024-04-02;sobremesa_dia;almoco;38;sobremesa;12.0
2024-04-02;sobremesa_dia;jantar;26;sobremesa;12.0
2024-04-02;sobremesa_dia;cafe_manha;22;sobremesa;12.0
2024-04-02;prato_vegetariano;almoco;23;prato_principal;28.0
2024-04-02;prato_vegetariano;jantar;9;prato_principal;28.0
2024-04-02;prato_vegetariano;cafe_manha;23;prato_principal;28.0
2024-04-03;prato_executivo;almoco;61;prato_principal;35.9
2024-04-03;prato_executivo;jantar;51;prato_principal;35.9
2024-04-03;prato_executivo;cafe_manha;54;prato_principal;35.9
2024-04-03;salada_caesar;almoco;16;entrada;18.5
2024-04-03;salada_caesar;jantar;13;entrada;18.5
2024-04-03;salada_caesar;cafe_manha;14;entrada;18.5
2024-04-03;frango_grelhado;almoco;37;prato_principal;32.0
2024-04-03;frango_grelhado;jantar;30;prato_principal;32.0
2024-04-03;frango_grelhado;cafe_manha;37;prato_principal;32.0
2024-04-03;suco_laranja;almoco;85;bebida;8.0
2024-04-03;suco_laranja;jantar;68;bebida;8.0
2024-04-03;suco_laranja;cafe_manha;80;bebida;8.0
2024-04-03;sobremesa_dia;almoco;32;sobremesa;12.0
2024-04-03;sobremesa_dia;jantar;21;sobremesa;12.0
2024-04-03;sobremesa_dia;cafe_manha;23;sobremesa;12.0
2024-04-03;prato_vegetariano;almoco;25;prato_principal;28.0
2024-04-03;prato_vegetariano;jantar;19;prato_principal;28.0
2024-04-03;prato_vegetariano;cafe_manha;22;prato_principal;28.0
2024-04-04;prato_executivo;almoco;60;prato_principal;35.9
2024-04-04;prato_executivo;jantar;58;prato_principal;35.9
2024-04-04;prato_executivo;cafe_manha;28;prato_principal;35.9
2024-04-04;salada_caesar;almoco;15;entrada;18.5
2024-04-04;salada_caesar;jantar;6;entrada;18.5
2024-04-04;salada_caesar;cafe_manha;15;entrada;18.5
2024-04-04;frango_grelhado;almoco;49;prato_principal;32.0
2024-04-04;frango_grelhado;jantar;31;prato_principal;32.0
2024-04-04;frango_grelhado;cafe_manha;22;prato_principal;32.0
2024-04-04;suco_laranja;almoco;103;bebida;8.0
2024-04-04;suco_laranja;jantar;72;bebida;8.0
2024-04-04;suco_laranja;cafe_manha;64;bebida;8.0
2024-04-04;sobremesa_dia;almoco;26;sobremesa;12.0
2024-04-04;sobremesa_dia;jantar;27;sobremesa;12.0
2024-04-04;sobremesa_dia;cafe_manha;30;sobremesa;12.0
2024-04-04;prato_vegetariano;almoco;25;prato_principal;28.0
2024-04-04;prato_vegetariano;jantar;23;prato_principal;28.0
2024-04-04;prato_vegetariano;cafe_manha;16;prato_principal;28.0
2024-04-05;prato_executivo;almoco;83;prato_principal;35.9
2024-04-05;prato_executivo;jantar;77;prato_principal;35.9
2024-04-05;prato_executivo;cafe_manha;41;prato_principal;35.9
2024-04-05;salada_caesar;almoco;21;entrada;18.5
2024-04-05;salada_caesar;jantar;18;entrada;18.5
2024-04-05;salada_caesar;cafe_manha;21;entrada;18.5
2024-04-05;frango_grelhado;almoco;52;prato_principal;32.0
2024-04-05;frango_grelhado;jantar;48;prato_principal;32.0
2024-04-05;frango_grelhado;cafe_manha;44;prato_principal;32.0
2024-04-05;suco_laranja;almoco;103;bebida;8.0
2024-04-05;suco_laranja;jantar;93;bebida;8.0
2024-04-05;suco_laranja;cafe_manha;66;bebida;8.0
2024-04-05;sobremesa_dia;almoco;33;sobremesa;12.0
2024-04-05;sobremesa_dia;jantar;26;sobremesa;12.0
2024-04-05;sobremesa_dia;cafe_manha;23;sobremesa;12.0
2024-04-05;prato_vegetariano;almoco;31;prato_principal;28.0
2024-04-05;prato_vegetariano;jantar;26;prato_principal;28.0
2024-04-05;prato_vegetariano;cafe_manha;20;prato_principal;28.0
2024-04-06;prato_executivo;almoco;35;prato_principal;35.9
2024-04-06;prato_executivo;jantar;83;prato_principal;35.9
2024-04-06;prato_executivo;cafe_manha;44;prato_principal;35.9
2024-04-06;salada_caesar;almoco;6;entrada;18.5
2024-04-06;salada_caesar;jantar;17;entrada;18.5
2024-04-06;salada_caesar;cafe_manha;9;entrada;18.5
2024-04-06;frango_grelhado;almoco;29;prato_principal;32.0
2024-04-06;frango_grelhado;jantar;48;prato_principal;32.0
2024-04-06;frango_grelhado;cafe_manha;23;prato_principal;32.0
2024-04-06;suco_laranja;almoco;47;bebida;8.0
2024-04-06;suco_laranja;jantar;97;bebida;8.0
2024-04-06;suco_laranja;cafe_manha;49;bebida;8.0
2024-04-06;sobremesa_dia;almoco;20;sobremesa;12.0
2024-04-06;sobremesa_dia;jantar;23;sobremesa;12.0
2024-04-06;sobremesa_dia;cafe_manha;17;sobremesa;12.0
2024-04-06;prato_vegetariano;almoco;12;prato_principal;28.0
2024-04-06;prato_vegetariano;jantar;34;prato_principal;28.0
2024-04-06;prato_vegetariano;cafe_manha;19;prato_principal;28.0
2024-04-07;prato_executivo;almoco;35;prato_principal;35.9
2024-04-07;prato_executivo;jantar;29;prato_principal;35.9
2024-04-07;prato_executivo;cafe_manha;38;prato_principal;35.9
2024-04-07;salada_caesar;almoco;7;entrada;18.5
2024-04-07;salada_caesar;jantar;5;entrada;18.5
2024-04-07;salada_caesar;cafe_manha;10;entrada;18.5
2024-04-07;frango_grelhado;almoco;18;prato_principal;32.0
2024-04-07;frango_grelhado;jantar;17;prato_principal;32.0
2024-04-07;frango_grelhado;cafe_manha;22;prato_principal;32.0
2024-04-07;suco_laranja;almoco;25;bebida;8.0
2024-04-07;suco_laranja;jantar;32;bebida;8.0
2024-04-07;suco_laranja;cafe_manha;53;bebida;8.0
2024-04-07;sobremesa_dia;almoco;8;sobremesa;12.0
2024-04-07;sobremesa_dia;jantar;16;sobremesa;12.0
2024-04-07;prato_vegetariano;almoco;6;prato_principal;28.0
2024-04-07;prato_vegetariano;jantar;12;prato_principal;28.0
2024-04-07;prato_vegetariano;cafe_manha;18;prato_principal;28.0
2024-04-08;prato_executivo;almoco;60;prato_principal;35.9
2024-04-08;prato_executivo;jantar;41;prato_principal;35.9
2024-04-08;prato_executivo;cafe_manha;66;prato_principal;35.9
2024-04-08;salada_caesar;almoco;14;entrada;18.5
2024-04-08;salada_caesar;jantar;7;entrada;18.5
2024-04-08;salada_caesar;cafe_manha;14;entrada;18.5
2024-04-08;frango_grelhado;almoco;39;prato_principal;32.0
2024-04-08;frango_grelhado;jantar;31;prato_principal;32.0
2024-04-08;frango_grelhado;cafe_manha;32;prato_principal;32.0
2024-04-08;suco_laranja;jantar;68;bebida;8.0
2024-04-08;suco_laranja;cafe_manha;64;bebida;8.0
2024-04-08;sobremesa_dia;almoco;21;sobremesa;12.0
2024-04-08;sobremesa_dia;jantar;25;sobremesa;12.0
2024-04-08;sobremesa_dia;cafe_manha;15;sobremesa;12.0
2024-04-08;prato_vegetariano;almoco;17;prato_principal;28.0
2024-04-08;prato_vegetariano;jantar;22;prato_principal;28.0
2024-04-08;prato_vegetariano;cafe_manha;20;prato_principal;28.0
2024-04-09;prato_executivo;almoco;71;prato_principal;35.9
2024-04-09;prato_executivo;jantar;55;prato_principal;35.9
2024-04-09;prato_executivo;cafe_manha;60;prato_principal;35.9
2024-04-09;salada_caesar;almoco;13;entrada;18.5
2024-04-09;salada_caesar;jantar;10;entrada;18.5
2024-04-09;salada_caesar;cafe_manha;13;entrada;18.5
2024-04-09;frango_grelhado;almoco;46;prato_principal;32.0
2024-04-09;frango_grelhado;jantar;36;prato_principal;32.0
2024-04-09;frango_grelhado;cafe_manha;25;prato_principal;32.0
2024-04-09;suco_laranja;almoco;72;bebida;8.0
2024-04-09;suco_laranja;jantar;79;bebida;8.0
2024-04-09;suco_laranja;cafe_manha;63;bebida;8.0
2024-04-09;sobremesa_dia;almoco;27;sobremesa;12.0
2024-04-09;sobremesa_dia;jantar;27;sobremesa;12.0
2024-04-09;sobremesa_dia;cafe_manha;32;sobremesa;12.0
2024-04-09;prato_vegetariano;almoco;25;prato_principal;28.0
2024-04-09;prato_vegetariano;jantar;21;prato_principal;28.0
2024-04-09;prato_vegetariano;cafe_manha;20;prato_principal;28.0
2024-04-10;prato_executivo;almoco;61;prato_principal;35.9
2024-04-10;prato_executivo;jantar;36;prato_principal;35.9
2024-04-10;prato_executivo;cafe_manha;51;prato_principal;35.9
2024-04-10;salada_caesar;almoco;9;entrada;18.5
2024-04-10;salada_caesar;jantar;13;entrada;18.5
2024-04-10;salada_caesar;cafe_manha;14;entrada;18.5
2024-04-10;frango_grelhado;almoco;56;prato_principal;32.0
2024-04-10;frango_grelhado;jantar;36;prato_principal;32.0
2024-04-10;frango_grelhado;cafe_manha;37;prato_principal;32.0
2024-04-10;suco_laranja;almoco;87;bebida;8.0
2024-04-10;suco_laranja;jantar;71;bebida;8.0
2024-04-10;suco_laranja;cafe_manha;71;bebida;8.0
2024-04-10;sobremesa_dia;almoco;22;sobremesa;12.0
2024-04-10;sobremesa_dia;jantar;17;sobremesa;12.0
2024-04-10;sobremesa_dia;cafe_manha;21;sobremesa;12.0
2024-04-10;prato_vegetariano;almoco;19;prato_principal;28.0
2024-04-10;prato_vegetariano;jantar;17;prato_principal;28.0
2024-04-10;prato_vegetariano;cafe_manha;25;prato_principal;28.0
2024-04-11;prato_executivo;almoco;55;prato_principal;35.9
2024-04-11;prato_executivo;jantar;60;prato_principal;35.9
2024-04-11;prato_executivo;cafe_manha;57;prato_principal;35.9
2024-04-11;salada_caesar;almoco;16;entrada;18.5
2024-04-11;salada_caesar;jantar;16;entrada;18.5
2024-04-11;salada_caesar;cafe_manha;11;entrada;18.5
2024-04-11;frango_grelhado;almoco;46;prato_principal;32.0
2024-04-11;frango_grelhado;jantar;34;prato_principal;32.0
2024-04-11;suco_laranja;almoco;98;bebida;8.0
2024-04-11;suco_laranja;jantar;70;bebida;8.0
2024-04-11;suco_laranja;cafe_manha;62;bebida;8.0
2024-04-11;sobremesa_dia;almoco;28;sobremesa;12.0
2024-04-11;sobremesa_dia;jantar;26;sobremesa;12.0
2024-04-11;prato_vegetariano;almoco;18;prato_principal;28.0
2024-04-11;prato_vegetariano;jantar;26;prato_principal;28.0
2024-04-11;prato_vegetariano;cafe_manha;24;prato_principal;28.0
2024-04-12;prato_executivo;almoco;70;prato_principal;35.9
2024-04-12;prato_executivo;jantar;74;prato_principal;35.9
2024-04-12;prato_executivo;cafe_manha;60;prato_principal;35.9
2024-04-12;salada_caesar;almoco;18;entrada;18.5
2024-04-12;salada_caesar;jantar;17;entrada;18.5
2024-04-12;salada_caesar;cafe_manha;15;entrada;18.5
2024-04-12;frango_grelhado;almoco;51;prato_principal;32.0
2024-04-12;frango_grelhado;jantar;53;prato_principal;32.0
2024-04-12;frango_grelhado;cafe_manha;41;prato_principal;32.0
2024-04-12;suco_laranja;almoco;86;bebida;8.0
2024-04-12;suco_laranja;cafe_manha;82;bebida;8.0
2024-04-12;sobremesa_dia;jantar;33;sobremesa;12.0
2024-04-12;sobremesa_dia;cafe_manha;36;sobremesa;12.0
2024-04-12;prato_vegetariano;almoco;21;prato_principal;28.0
2024-04-12;prato_vegetariano;cafe_manha;23;prato_principal;28.0
2024-04-13;prato_executivo;almoco;41;prato_principal;35.9
2024-04-13;prato_executivo;jantar;80;prato_principal;35.9
2024-04-13;prato_executivo;cafe_manha;52;prato_principal;35.9
2024-04-13;salada_caesar;almoco;10;entrada;18.5
2024-04-13;salada_caesar;jantar;20;entrada;18.5
2024-04-13;salada_caesar;cafe_manha;9;entrada;18.5
2024-04-13;frango_grelhado;almoco;30;prato_principal;32.0
2024-04-13;frango_grelhado;jantar;44;prato_principal;32.0
2024-04-13;frango_grelhado;cafe_manha;22;prato_principal;32.0
2024-04-13;suco_laranja;almoco;50;bebida;8.0
2024-04-13;suco_laranja;jantar;86;bebida;8.0
2024-04-13;suco_laranja;cafe_manha;55;bebida;8.0
2024-04-13;sobremesa_dia;jantar;34;sobremesa;12.0
2024-04-13;sobremesa_dia;cafe_manha;21;sobremesa;12.0
2024-04-13;prato_vegetariano;almoco;16;prato_principal;28.0
